,pref_card,case_cart_id
22,"frozenset({'13698', '85321', '78573', '35888', '44038', '81657', '80254', 'SN70006Z', '69589', 'UH0583', 'UH0715', '133577', '35883', '34652', '40943', 'UH0697', '27582M', 'LHLS970', 'UH0198', '1121', 'SN0919', '128453', '38206', '15140', '584', '15813', 'SN01182', '351', '83104', '39798', '53171', '86685', '129771', '45723', 'SN80001', '38160', 'SN0604', '21920', 'SN00591', '10610', 'SN00400', 'LHLS839', '58383', '44748', '78654', '82315', '80950', 'UH0200', '36199', '47320', '129636', '36556', '1917', 'LHLS842', 'SN20406', '38199', '81165', 'SN80003', '31258', '120817', '586', 'UH0496', '291', '44782', '38197', '35923', '128769', '36608', '57166', '44409', '40576', 'LHLS893', '36285', '36380', 'SNM00151', 'SN01178', '52902', '7414', '5478', '84665', '82561', '36038', 'SN01105', '82100', '86684', '83533', '3070', 'SN42824', '42349', '38242', '80623', '36558', '35893', '133221', 'UH0580', 'UH0214', 'SN1087', '35863', 'SN0611', 'SNM00060', '82099', '58530', '81828', '36560', '44058', '134057', '2008', '36343', '35983', '83106', '1686', '36555', '82169', 'UH0698', '1308'})",1
23,"frozenset({'85321', '120767', '78573', '44038', '81657', 'SN70006Z', '69589', 'UH0583', '63210', 'UH0715', '133577', '25671', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '128453', '38206', '584', '36613', '15813', 'SN01182', '34985', '79541', '83104', '39798', 'SN100146', '53171', 'UH0700', '76780', '86685', '129771', '45723', '21920', '38200', '56931', 'SN0608', '84364', 'SN00591', 'SN00400', '38279', 'LHLS839', '58383', '129639', '134060', '38401', '80950', '1122', '36199', '129636', '36556', '38207', '352', 'LHLS842', 'SN20406', '1919', '81165', '31258', '120817', '38202', '44782', '35923', '38197', '44680', '14205', 'UH0936', '36608', '44409', 'LHLS893', '36285', '36380', 'SN01178', '58078', '52902', '84665', '82561', 'SN01105', '36038', '82100', '29413', '86684', 'SN0610', '83533', '587', '3070', 'SN42824', '38242', '80623', '36558', '35893', '133221', 'SN1087', 'UH0580', '42345', '35863', '3229', '82099', '1857', '2008', 'SN0602', '36343', '51985', '35983', '83106', '134033', '1686', '36555', 'UH0698', 'SN80002', '38160'})",3
24,"frozenset({'85321', '120767', '78573', '45018', '44038', '81657', 'SN70006Z', 'UH0583', '69589', '63210', 'UH0715', '133577', '35883', '25671', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '82093', '128453', '38206', 'UH0819', '584', 'SN00113', '15813', 'SN01182', '351', '34985', 'SN00399', 'LHLS809', '79541', '35872', '83104', '39798', 'SN100146', '53171', 'SN01117', '76780', '113527', '129771', '45723', '38160', '34162', '40604', '21920', '38200', '35874', '56931', 'SN0608', '84364', 'SN00591', '50956', 'SNU5033', '71496', '46496', 'SN00400', '38279', 'LHLS839', '58383', 'UH0212', '80950', '1122', 'SN03577', '79948', '36199', '129636', '36556', '3181', '79951', '38218', '3437', 'SN20406', '81165', '69590', 'SN80003', '31258', '120817', '38202', 'SN00298', 'UH0917', '44782', '38197', '44680', '35923', '14205', '128769', '36608', '38232', '44409', '40576', '36285', 'LHLS893', '36380', 'SN00983', 'SN01178', '52902', '80918', '5478', '84665', '82561', 'SN01105', '36038', '82100', '51980', '86684', 'SN0610', '1557', '38238', '83533', '587', '76554', '3070', '38410', 'SN42824', '38242', '48097', '80623', '84311', '36558', '35893', '133221', 'UH0580', '80878', '42345', 'SN1087', '35863', '3229', '119551', '82099', 'UH0929', '44481', '1857', 'SN00114', '2008', 'SN0602', '36343', '35983', '83106', 'UH0914', '41551', '1686', '36555', '68309', 'UH0698', '289', 'SN80002', '1308'})",1
25,"frozenset({'13698', '85321', '78573', '120767', '35888', '44038', '81657', '80254', '69589', 'UH0583', 'SN70006Z', '63210', 'UH0715', '133577', '35883', '25671', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', 'UH0198', '128453', '38206', '584', '15813', 'SN01182', '351', '34985', '79541', '83104', '39798', 'SN100146', '53171', '76780', '129771', '45723', '34162', '21920', '38200', '56931', 'SN0608', '84364', 'SN00591', '50956', '46496', 'SN00400', '38279', 'LHLS839', '58383', '44748', '129639', 'UH0212', '80950', 'UH0200', '1122', '36199', '79948', '129636', '36556', '3181', '79951', '3437', 'SN20406', '81165', 'SN80003', '31258', '120817', 'UH0496', 'SN00298', '44782', '35923', '38197', '44680', '14205', '36608', '57166', '44409', '40576', 'LHLS893', '36285', '36380', 'SN01178', '52902', '5478', '84665', '82561', 'SN01105', '36038', '82100', '51980', '86684', 'SN0610', '38238', '83533', '587', '3070', '38410', 'SN42824', '38242', '80623', '36558', '35893', '133221', 'UH0580', '80878', 'SN1087', '42345', '35863', '3229', '119551', '82099', '36560', '2008', 'SN0602', '36343', '35983', '83106', '1686', '36555', 'UH0698', 'SN80002', '38160'})",1
26,"frozenset({'120767', '85321', '78573', '99268', '44038', '81657', 'SN70006Z', '69589', 'UH0583', 'UH0213', 'UH0715', '133577', '99271', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '99269', '38246', '82093', '60945', '128453', '38206', '584', '36613', '15813', 'SN01182', 'SN00112', '34985', '351', 'SN00399', '36598', '79541', '83104', '39798', 'SN100146', '53171', '76780', '86685', '129771', '45723', '21920', '38200', 'SN0608', '84364', '77069', 'SN00591', '99272', '589', '38279', 'LHLS839', '58383', '38401', 'SN1334', '1122', '36199', '47320', '129636', '38247', '36556', '3181', '38403', '1849', '597', 'LHLS842', 'SN20406', '108747', '81165', 'SN80003', '31258', '120817', '38202', '38208', 'SN00298', '291', '44782', '79384', '35923', '38197', '44680', '128769', '36608', '44409', 'LHLS893', '36285', '99270', '36380', 'SN01178', '36309', '52902', '5478', '84665', '82561', '99273', 'SN01105', '82100', '36038', '86684', 'SN0610', '38238', '83533', '82560', '587', 'SN42824', '38242', '80623', '36558', '36551', '35893', '133221', '38402', 'SN1087', '80878', 'UH0580', '35863', '38404', '82099', 'SN00114', '2008', 'UH0699', 'SN0602', 'SNU5009', '36343', '35983', '83106', '1686', '36555', 'UH0698', '289', 'SN80002', '38160'})",1
27,"frozenset({'85321', '78573', '44038', '81657', 'SN70006Z', '69589', 'UH0583', 'UH0715', '40943', 'UH0697', '27582M', 'LHLS970', 'SN0605', '128453', '38206', 'SN01182', '351', '34985', '79541', '83104', '53171', '129771', '45723', '21920', '84364', '108253', 'SN00591', 'SN00400', '38279', 'LHLS839', '58383', 'UH0211', '80950', '1122', '36199', '47320', '129636', '36556', '1917', '585', 'SN20406', '38199', '81165', 'SN80003', '31258', '120817', '44782', '35923', '38197', '44680', '36608', '44409', 'LHLS893', '36285', '36380', 'SN01178', '52902', '5478', '84665', '82561', 'SN01105', '36038', '82100', '86684', '83533', '3070', 'SN42824', '38242', '80623', '36558', '35893', '133221', '43954', 'UH0580', '35863', 'SN1087', '1308', '82099', '58530', '36560', '1857', '44058', '2008', '36343', '35983', '83106', '1686', '36555', 'UH0698', 'SN80002', '38160', '38198'})",4
28,"frozenset({'85321', '99268', '78573', '44038', '81657', 'SN70006Z', '69589', 'UH0583', 'UH0715', '133577', '99271', '34652', '40943', '36635', 'UH0697', '27582M', 'LHLS970', '99269', '128453', 'SN01566', '38206', '15140', '584', 'SN01182', 'SN00112', '34985', '351', '83104', '39798', '53171', '86685', '129771', '45723', '129507', '38160', 'SN0604', '21920', '84364', 'SN00591', '99272', '82457', 'SN00400', 'LHLS839', '58383', '44748', '129639', '63228', '80950', '1122', '36199', '47320', '129636', '36556', '79951', 'SN10406', '597', '1917', '585', 'LHLS842', 'SN20406', '81165', '44500', 'SN80003', '31258', '120817', '41755', '291', '44782', '40585', '35923', '40945', '36608', '44409', '40576', 'LHLS893', '36285', '99270', '36380', '40611', 'SN100147', 'SN01178', '52902', '7414', '5478', '84665', '82561', 'SN01105', '36038', '82100', '99273', '21685', '86684', '83533', '44696', '3070', 'SN42824', '42349', '38242', 'UH0209', '80623', '36558', '35893', '133221', '128770', '80878', '43954', 'UH0580', 'SN1087', '35863', 'SNM00060', '82099', 'SN0622', '58530', '42317', '36560', 'SN00114', '44058', '2008', 'UH0699', '36343', '35983', '83106', '1686', '36555', '63229', 'SN00272', 'UH0698', 'SN80002', '1308'})",1
29,"frozenset({'85321', '80623', '134049', '38160', '133221', '44782', '36941', 'SN1087', '44038', '36298', '81716', '35863', 'SN70006Z', '84364', '35923', 'UH0715', 'SN00591', '38193', '38746', '52822', '25671', 'LHLS893', '36380', 'UH0697', '27582M', 'SN0605', 'LHLS970', 'SN00983', 'LHLS839', 'SN01178', '58383', 'SN00067', '36584', '134060', '36309', '58078', '52902', '2008', '1122', 'SN80000', '84665', '34990', '82561', '108252', '83106', '35983', '53171', '44769', '351', '36637', '86684', '83533', '134048', '83104', 'SN00370', 'SN20406', 'UH0698', '81165', 'SN42824', 'SN80002', '31258', '86446', '1308', '38242'})",2
30,"frozenset({'85321', '99268', '78573', '120767', '44038', '81657', 'SN70006Z', '69589', 'UH0583', '63210', 'UH0715', '133577', '99271', '25671', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '99269', '38246', '82093', '60945', '128453', 'SN80000', '38206', '584', '15813', 'SN01182', '351', '34985', 'SN00112', 'SN00399', '79541', '83104', '39798', 'SN100146', '53171', '76780', '86685', '129771', '45723', '34162', '21920', '38200', '56931', 'SN0608', '84364', '108253', '77069', 'SN00591', '99272', '50956', '46496', 'SN00400', '38279', 'LHLS839', '58383', '129639', 'UH0212', '80950', '1122', '36199', '79948', '47320', '129636', '38247', '36556', '3181', '38403', '597', '3437', 'SN20406', '81165', 'SN80003', '31258', '120817', '38202', '38208', 'SN00298', '44782', '35923', '38197', '44680', '14205', '36608', '44409', '40576', 'LHLS893', '36285', '36380', '99270', 'SN01178', '52902', '5478', '84665', '82561', '36038', 'SN01105', '82100', '99273', '86684', 'SN0610', '38238', '83533', '587', 'SN20550', '3070', '38410', 'SN42824', '38242', '80623', '36558', '35893', '133221', '80878', 'UH0580', '38402', 'SN1087', '42345', '35863', '3229', '82099', '1857', 'SN00114', '2008', 'UH0699', 'SN0602', '36343', '35983', '83106', '1686', '36555', 'UH0698', 'SN80002', '38160'})",2
31,"frozenset({'85321', '78573', '44038', '81716', '81657', '68776', 'SN70006Z', '69589', 'UH0715', '133577', '35883', '44765', '40943', 'UH0822', 'UH0697', 'SN0605', '27582M', 'LHLS970', 'SN50007', '60945', '128453', '38206', 'UH0819', '584', '44769', 'SN01182', '351', 'SN00112', '34985', '35872', '83104', '39798', '53171', '86685', 'SN00655', '129771', 'SN80001', '38160', '84364', '108253', '44744', '77069', 'SN00591', 'UH095', '36557', 'SN00400', '38279', 'LHLS839', 'UH0211', '1122', '47320', '36556', '597', '38207', '1917', '585', '83107', 'UH0218', 'SN20406', '81165', '31258', '586', '44782', '44697', 'SN29719', '44680', '35923', '128769', '44409', '72791', 'LHLS893', '36285', '36380', 'SN01178', '44767', '36309', '52902', '5478', '84665', '82561', '36038', '51980', '86684', '1557', '83533', '82560', '587', '3070', '48137', 'SN42824', '38242', '80623', 'SN01037', '36558', '35893', '133221', '44698', '80878', 'SN1087', '35863', '119551', '338', 'SN29712', 'SN0622', '58530', '1857', 'SN00114', '44058', '2008', 'UH0699', '36343', '79063', '36185', '35983', '83106', '58116', '1686', '36555', '39315', 'UH0698', 'SN80002', '1308'})",1
32,"frozenset({'85321', '99268', '120767', '413', '78573', '121344', '44038', '81657', 'SN70006Z', 'UH0583', '69589', '63210', '5552', 'UH0715', '133577', '99271', '25671', '44765', 'UH0703', '40943', 'UH0822', 'UH0697', 'SN0605', '27582M', '99269', 'LHLS970', '38246', '128453', '38206', '57604', '584', '18662', '36613', '15813', 'UH0132', '52587', 'SN01182', 'SN00112', '34985', '35903', '79541', 'SN72874', '83104', '39798', '53171', 'SN100146', 'UH0700', '76780', '86685', 'SN10718', 'SN00655', '129771', '45723', '38141', 'LHLS830', '21920', '38200', '56931', 'SN0608', '588', '84364', '83105', '44744', 'SN01068', 'SN00591', '99272', 'UH0711', '36557', '111899', '589', 'SN00400', '38279', 'LHLS839', '58383', 'UH0118', 'SN00891', '129639', '134060', '38401', '80950', '1122', '36199', '79948', '47320', '129636', '38247', '66595', '36556', 'SN00030', '38403', '597', '201', '38207', '352', 'LHLS842', 'SN20406', 'UH0204', '36305', '81165', '69590', 'SN80003', '31258', '1919', '120817', 'UH0116', '38202', '38208', 'UH0110', '291', '81759', '44782', 'SN00275', '35923', '38197', '44680', 'SN20359', 'UH0936', '36608', 'SN00500', '44409', 'SN01040', 'LHLS893', '36380', '99270', '36285', 'SN01178', '38313', '44767', 'SN00461', 'SN01151', '58078', '52902', '129400', '20089', 'SN00656', '5478', '84665', '82561', 'SN01105', '36038', '82100', '99273', 'UH0712', '51980', '29413', '86684', 'SN0610', '83533', 'UH0125', '82560', '587', '3070', '48137', 'SN42824', 'UH0131', 'UH0119', '436', '38242', '80623', '36558', '35893', '38028', '133221', '80878', '38402', '36634', 'UH0580', 'SN1087', '42345', '35863', '3229', '119551', '338', '77467', 'SN0611', '38286', '38193', 'SN29713', '82099', 'SN00658', '1857', 'SN00114', 'SN29714', '128771', '2008', 'UH0699', 'SN0602', 'SOT00133', '5309', 'SNU5009', '36343', 'LHLS845', '51985', '35983', '83106', '36648', '134033', '1686', '36555', '52575', '39315', 'UH0066', 'UH0698', 'UH0127', '289', 'SN00268', 'UH0959', 'SN80002', '38160'})",1
33,"frozenset({'13698', '85321', '78573', '35888', '44038', '81657', '80254', 'SN70006Z', '69589', 'UH0583', 'UH0715', '133577', '35883', '34652', '40943', 'UH0697', '27582M', 'LHLS970', 'UH0198', '1121', 'SN0919', '128453', '38206', '15140', '584', '15813', 'SN01182', '351', '83104', '39798', '53171', '86685', '129771', '45723', 'SN80001', '38160', 'SN0604', '21920', 'SN00591', '10610', 'SN00400', 'LHLS839', '58383', '44748', '78654', '82315', '80950', 'UH0200', '36199', '47320', '129636', '36556', '79951', '1917', 'LHLS842', 'SN20406', '38199', '81165', 'SN80003', '31258', '120817', '586', 'UH0496', '291', '44782', '38197', '35923', '128769', '36608', '57166', '44409', '40576', 'LHLS893', '36285', '36380', 'SNM00151', 'SN01178', '52902', '7414', '5478', '84665', '82561', '36038', 'SN01105', '82100', '86684', '83533', '3070', 'SN42824', '42349', '38242', '80623', '36558', '35893', '133221', 'UH0580', 'SN1087', 'UH0214', '35863', 'SN0611', 'SNM00060', '82099', '58530', '81828', '36560', '44058', '134057', '2008', '36343', '35983', '83106', '1686', '36555', '82169', 'UH0698', '1308'})",4
34,"frozenset({'85321', '44038', '81657', 'SN70006Z', '69589', 'UH0583', 'UH0715', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '128453', '38206', 'SN01182', '351', '34985', '79541', '83104', '53171', '129771', '45723', '38160', '21920', '84364', '108253', 'SN00591', 'SN00400', '38279', 'LHLS839', '58383', 'UH0211', '80950', '1122', '36199', '47320', '129636', '36556', '1917', '585', 'SN20406', '38199', '81165', 'SN80003', '31258', '120817', '44782', '35923', '38197', '44680', '36608', '44409', 'LHLS893', '36285', '36380', 'SN01178', '52902', '5478', '84665', '82561', 'SN01105', '36038', '82100', '86684', '83533', '3070', 'SN42824', '38242', '80623', '36558', '35893', '133221', 'SN1087', '43954', 'UH0580', '35863', '82099', '58530', '36560', '1857', '44058', '2008', '36343', '35983', '83106', '1686', '36555', 'UH0698', 'SN80002', '1308', '38198'})",2
35,"frozenset({'85321', '120767', '78573', '45018', '44038', '81657', 'SN70006Z', 'UH0583', '69589', '63210', 'UH0715', '133577', '35883', '25671', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '82093', '128453', '38206', 'UH0819', '584', 'SN00113', '15813', 'SN01182', '351', '34985', 'SN00399', 'LHLS809', '79541', '35872', '83104', '39798', 'SN100146', '53171', 'SN01117', '76780', '113527', '129771', '45723', '38160', '34162', '40604', '21920', '38200', '35874', '56931', 'SN0608', '84364', 'SN00591', '50956', 'SNU5033', '71496', '46496', 'SN00400', '38279', 'LHLS839', '58383', '129639', 'UH0212', '80950', '1122', '36199', '79948', 'SN03577', '129636', '36556', '3181', '38218', '3437', 'SN20406', '81165', '69590', 'SN80003', '31258', '120817', '38202', 'SN00298', 'UH0917', '44782', '38197', '44680', '35923', '14205', '128769', '36608', '38232', '44409', '40576', '36285', 'LHLS893', '36380', 'SN00983', 'SN01178', '52902', '80918', '5478', '84665', '82561', '36038', 'SN01105', '82100', '86684', 'SN0610', '1557', '38238', '83533', '587', '76554', '3070', '38410', 'SN42824', '38242', '48097', '80623', '84311', '36558', '35893', '133221', '80878', 'SN1087', 'UH0580', '42345', '35863', '3229', '119551', '82099', 'UH0929', '44481', '1857', 'SN00114', '2008', 'SN0602', '36343', '35983', '83106', 'UH0914', '1686', '41551', '36555', '68309', 'UH0698', '289', 'SN80002', '1308'})",2
36,"frozenset({'120767', '85321', '78573', '44038', '81657', 'SN70006Z', '69589', 'UH0583', '63210', 'UH0715', '133577', '25671', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '128453', '38206', '584', '15813', 'SN01182', '351', '34985', '79541', '83104', '39798', 'SN100146', '53171', '76780', '129771', '45723', '34162', '21920', '38200', '56931', 'SN0608', '84364', 'SN00591', '50956', '46496', 'SN00400', '38279', 'LHLS839', '58383', 'UH0212', '80950', '1122', '36199', '129636', '36556', '3181', '79951', '3437', 'SN20406', '81165', 'SN80003', '31258', '120817', 'SN00298', '44782', '38197', '44680', '35923', '14205', '36608', '44409', '40576', 'LHLS893', '36285', '36380', 'SN01178', '52902', '5478', '84665', '82561', '36038', 'SN01105', '82100', '51980', '86684', 'SN0610', '38238', '83533', '587', '3070', '38410', 'SN42824', '38242', '80623', '36558', '35893', '133221', 'SN1087', '80878', 'UH0580', '42345', '35863', '3229', '119551', '82099', '2008', 'SN0602', '36343', '35983', '83106', '1686', '36555', 'UH0698', 'SN80002', '38160'})",1
37,"frozenset({'85321', '78573', '44038', '81657', 'SN70006Z', '69589', 'UH0583', 'UH0715', '133577', '34652', '40943', 'UH0697', '27582M', 'LHLS970', '1121', 'SN0919', '128453', '38206', '15140', '584', '15813', 'SN01182', '351', '83104', '39798', '53171', '86685', '129771', '45723', 'SN80001', '38160', 'SN0604', '21920', 'SN00591', '10610', 'SN00400', 'LHLS839', '58383', '78654', '82315', '80950', '36199', '47320', '129636', '36556', '79951', '1917', 'LHLS842', 'SN20406', '38199', '81165', 'SN80003', '31258', '120817', '586', '291', '44782', '35923', '38197', '128769', '36608', '44409', '40576', 'LHLS893', '36285', '36380', 'SN01178', '52902', '7414', '5478', '84665', '82561', 'SN01105', '36038', '82100', '86684', '83533', '3070', 'SN42824', '42349', '38242', '80623', '36558', '35893', '133221', 'UH0580', 'SN1087', 'UH0214', '35863', 'SN0611', 'SNM00060', '82099', '58530', '36560', '44058', '2008', '36343', '35983', '83106', '1686', '36555', 'UH0698', '1308'})",4
38,"frozenset({'13698', '99268', '78573', '85321', '35888', '44038', '81657', '68776', '80254', '69589', 'UH0583', 'SN70006Z', 'UH0715', '99271', '35883', '40943', 'UH0697', '27582M', 'SN0605', 'LHLS970', '99269', '60945', '128453', '38206', 'SN01182', 'SN00112', '34985', '351', '79541', '83104', '39798', '53171', '129771', '45723', '38160', '21920', '84364', '108253', '44744', '77069', 'SN00591', '99272', 'SN00400', '38279', 'LHLS839', '58383', '44748', 'UH0211', '80950', 'UH0200', '1122', '36199', '47320', '129636', '36556', '597', '1917', '38188', '585', 'SN20406', '38199', '81165', 'SN80003', '31258', '120817', '291', '44782', '38197', '44680', '35923', '36608', '57166', '44409', '40576', 'LHLS893', '36285', '99270', '36380', '40611', 'SN01178', '52902', '5478', '84665', '82561', 'SN01105', '99273', '82100', '36038', '86684', '83533', '587', '44696', '3070', 'SN42824', '38242', '80623', '36558', '35893', '133221', 'UH0580', 'SN1087', '43954', '80878', '35863', '82099', 'SN0622', '58530', '81828', '36560', '1857', 'SN00114', '44058', '134057', 'SN0236', '2008', 'UH0699', '36343', '51985', '35983', '83106', '1686', '36555', '39315', 'UH0698', 'SN80002', '1308', '38198'})",1
39,"frozenset({'13698', '85321', '35888', '44038', '81657', 'SN70006Z', '69589', 'UH0583', '80254', 'UH0715', '35883', '34652', '40943', 'UH0697', '27582M', 'LHLS970', 'UH0198', '1121', 'SN0919', '128453', '38206', '15140', '584', '15813', 'SN01182', '351', '83104', '39798', '53171', '86685', '129771', '45723', 'SN80001', '38160', 'SN0604', '21920', 'SN00591', '10610', 'SN00400', 'LHLS839', '58383', '44748', '78654', '80950', '82315', 'UH0200', '36199', '79948', '47320', '129636', '36556', '1917', 'LHLS842', 'SN20406', '38199', '81165', 'SN80003', '31258', '120817', '586', 'UH0496', '291', '44782', '35923', '38197', '128769', '36608', '57166', '44409', '40576', 'LHLS893', '36285', '36380', 'SN01178', 'SNM00151', '52902', '7414', '5478', '84665', '82561', 'SN01105', '36038', '82100', '86684', '83533', '3070', 'SN42824', '42349', '38242', '80623', '36558', '35893', '133221', 'UH0580', 'UH0214', 'SN1087', '35863', 'SN0611', 'SNM00060', '82099', '58530', '81828', '36560', '44058', '134057', '2008', '36343', '35983', '83106', '1686', '36555', '82169', 'UH0698', '1308'})",2
